station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
CA006101872,1867-01-17,TMAX,-10.6,12.920000000000002,1,CA
ASN00074128,1867-01-17,TMAX,24.5,76.1,1,ASN
CA006137735,1867-01-17,TMAX,-1.1,30.02,1,CA
ASN00090015,1867-01-17,TMAX,22.8,73.03999999999999,1,ASN
UK000056225,1867-01-17,TMAX,-0.7,30.74,1,UK
ITE00100554,1867-01-17,TMAX,3.4,38.12,1,ITE
CA006122845,1867-01-17,TMAX,-3.9,24.98,1,CA
SZ000006717,1867-01-17,TMAX,-16.3,2.6599999999999966,1,SZ
CA006106362,1867-01-17,TMAX,-10.6,12.920000000000002,1,CA
EZE00100082,1867-01-17,TMAX,-3.0,26.6,1,EZE
CA006166416,1867-01-17,TMAX,-8.9,15.98,1,CA
ITE00100550,1867-01-17,TMAX,5.5,41.9,1,ITE
CA006150689,1867-01-17,TMAX,-8.9,15.98,1,CA
ASN00086071,1867-01-17,TMAX,21.1,69.98,1,ASN
CA006153192,1867-01-17,TMAX,-3.9,24.98,1,CA
CA006158350,1867-01-17,TMAX,-8.3,17.06,1,CA
CA006139520,1867-01-17,TMAX,-7.2,19.04,1,CA
CA006110549,1867-01-17,TMAX,-8.3,17.06,1,CA
BE000006447,1867-01-17,TMAX,-0.3,31.46,1,BE
GME00125218,1867-01-17,TMAX,-2.6,27.32,1,GME
EIE00101859,1867-01-17,TMAX,0.0,32.0,1,EIE
ITE00100554,1867-01-18,TMAX,1.7,35.06,1,ITE
ASN00066062,1867-01-18,TMAX,25.1,77.18,1,ASN
AU000005901,1867-01-18,TMAX,0.3,32.54,1,AU
